# -b
-1.783333	50.532222
-1.886944	50.703889
# -b
-1.640000	50.744722
-1.397222	50.676389
-1.544444	50.465000
-1.783333	50.532222
-1.640000	50.744722
# -b
-0.921111	51.580833
-0.816944	51.587500
-0.768333	51.608889
-0.686111	51.707222
-0.668056	51.735833
-0.251667	51.808333
-0.008333	51.850556
-0.001667	51.862778
0.022222	51.865278
0.021333	51.865397
0.023358	51.858309
0.025999	51.851300
0.029249	51.844388
0.033099	51.837595
0.037537	51.830940
0.042550	51.824443
0.048124	51.818122
0.054243	51.811995
0.060888	51.806082
0.068040	51.800398
0.075678	51.794961
0.083781	51.789786
0.092324	51.784889
0.101283	51.780283
0.110632	51.775982
0.120343	51.771999
0.130388	51.768345
0.140737	51.765031
0.151362	51.762067
0.162230	51.759460
0.173310	51.757220
0.184569	51.755351
0.195976	51.753860
0.207496	51.752752
0.219167	51.752222
0.385833	51.765556
0.237778	51.652222
0.360000	51.575000
0.560556	51.346111
0.515000	51.272500
0.338333	51.204722
0.261389	51.000556
0.225833	50.983333
-0.168611	50.928056
-0.574444	50.975556
-0.681944	51.142222
-0.556944	51.170556
-0.666111	51.342500
-0.711667	51.351111
-0.921111	51.393056
-0.921111	51.580833
# -b
0.584167	51.896944
0.608056	51.783056
0.385833	51.765556
0.584167	51.896944
# -b
-0.821111	51.672500
-0.930556	51.761667
-0.491944	51.839167
-0.362500	51.961944
0.151944	52.050000
0.230556	52.102222
0.430556	52.101667
0.677778	52.040556
0.736667	51.733611
0.833333	51.571389
0.833333	51.355556
0.771667	51.151667
0.361389	51.014167
0.289167	51.073889
0.338333	51.204722
0.515000	51.272500
0.560556	51.346111
0.360000	51.575000
0.237778	51.652222
0.385833	51.765556
0.608056	51.783056
0.584167	51.896944
0.385833	51.765556
0.219167	51.752222
0.219097	51.752029
0.207496	51.752752
0.195976	51.753860
0.184569	51.755351
0.173310	51.757220
0.162230	51.759460
0.151362	51.762067
0.140737	51.765031
0.130388	51.768345
0.120343	51.771999
0.110632	51.775982
0.101283	51.780283
0.092324	51.784889
0.083781	51.789786
0.075678	51.794961
0.068040	51.800398
0.060888	51.806082
0.054243	51.811995
0.048124	51.818122
0.042550	51.824443
0.037537	51.830940
0.033099	51.837595
0.029249	51.844388
0.025999	51.851300
0.023358	51.858309
0.022222	51.865278
-0.001667	51.862778
-0.008333	51.850556
-0.251667	51.808333
-0.668056	51.735833
-0.686111	51.707222
-0.768333	51.608889
-0.816944	51.587500
-0.821111	51.672500
# -b
-1.000000	51.408333
-1.000000	51.575833
-0.921111	51.580833
-0.921111	51.393056
-0.711667	51.351111
-0.666111	51.342500
-0.556944	51.170556
-0.681944	51.142222
-0.574444	50.975556
-0.706667	50.957778
-1.000000	51.408333
# -b
-0.921111	51.580833
-1.000000	51.749167
-0.930556	51.761667
-0.821111	51.672500
-0.816944	51.587500
-0.921111	51.580833
# -b
-0.286667	52.101667
0.230556	52.102222
0.151944	52.050000
-0.362500	51.961944
-0.475556	52.010556
-0.286667	52.101667
# -b
0.736667	51.733611
0.677778	52.040556
0.790000	52.012500
0.843889	51.741944
0.925556	51.605000
0.833333	51.571389
0.736667	51.733611
# -b
-1.000000	51.550556
-1.000000	51.408333
-1.134722	51.416667
-1.139444	51.396667
-1.245556	51.409722
-1.193889	51.573056
-1.000000	51.550556
# -b
-1.000000	51.408333
-0.899167	51.254722
-1.150556	51.350000
-1.134722	51.416667
-1.000000	51.408333
# -b
-0.684444	50.960833
-0.574444	50.975556
-0.382222	50.916667
-0.637222	50.916667
-0.684444	50.960833
# -b
0.289167	51.073889
0.361389	51.014167
-0.071667	50.865833
-0.354167	50.908056
-0.574444	50.975556
-0.168611	50.928056
0.225833	50.983333
0.261389	51.000556
0.289167	51.073889
# -b
-0.910833	51.100556
-0.808056	51.114444
-0.706667	50.957778
-0.855278	50.937778
-0.910833	51.100556
# -b
-2.063333	53.852778
-1.986944	53.790556
-1.808333	53.620278
-1.871111	53.613889
-1.771389	53.455278
-1.833333	53.448889
-2.015556	53.125556
-2.379444	53.100556
-2.730278	53.107222
-3.027778	53.240833
-3.201389	53.385833
-3.052778	53.459444
-3.235000	53.536944
-2.985278	53.539722
-2.063333	53.852778
# -b
-4.479722	55.616667
-4.171389	55.690278
-2.919444	55.690278
-4.488333	55.550556
-4.479722	55.616667
# -b
-4.843056	55.741111
-4.479722	55.616667
-4.488333	55.550556
-5.000000	55.726111
-4.843056	55.741111
# -b
-4.866667	55.916667
-4.830833	55.766667
-4.843056	55.741111
-5.000000	55.726667
-5.000000	55.833333
-4.866667	55.916667
# -b
-4.157222	56.233333
-3.549722	56.233333
-3.493889	56.116667
-4.152778	56.116667
-4.866667	55.916667
-4.733333	56.000000
-4.157222	56.233333
# -b
-1.867222	51.765556
-1.490278	51.835000
-1.490613	51.834772
-1.483801	51.832415
-1.477199	51.829838
-1.470825	51.827050
-1.464698	51.824057
-1.458834	51.820869
-1.453249	51.817495
-1.447960	51.813942
-1.442980	51.810222
-1.438323	51.806345
-1.434003	51.802322
-1.430032	51.798163
-1.426944	51.793611
-1.332778	51.809444
-1.298056	51.730278
-1.675278	51.664167
-1.675867	51.663616
-1.682835	51.665963
-1.689590	51.668539
-1.696113	51.671335
-1.702385	51.674343
-1.708387	51.677555
-1.714103	51.680961
-1.719515	51.684552
-1.724610	51.688318
-1.729371	51.692247
-1.733786	51.696328
-1.737841	51.700550
-1.740833	51.705000
-1.833611	51.688889
-1.867222	51.765556
# -b
0.746111	51.717500
0.833333	51.571389
0.833333	51.510556
0.600556	51.405278
0.600124	51.405146
0.586194	51.408443
0.572565	51.412194
0.559275	51.416388
0.546360	51.421014
0.533857	51.426057
0.521800	51.431505
0.510225	51.437342
0.499163	51.443551
0.488645	51.450116
0.478701	51.457017
0.469358	51.464236
0.460643	51.471752
0.452580	51.479544
0.445192	51.487591
0.438500	51.495869
0.432521	51.504356
0.427274	51.513027
0.422772	51.521859
0.419029	51.530827
0.416054	51.539905
0.413857	51.549068
0.412442	51.558291
0.412778	51.567222
0.746111	51.717500
# -b
0.840278	51.759722
0.843889	51.741944
0.925556	51.605000
0.833333	51.571389
0.746111	51.717500
0.840278	51.759722
# -b
0.849444	51.763889
0.848918	51.764166
0.865456	51.758690
0.881495	51.752669
0.896991	51.746121
0.911899	51.739065
0.926175	51.731521
0.939779	51.723512
0.952670	51.715059
0.964812	51.706189
0.976169	51.696925
0.986709	51.687296
0.996402	51.677328
1.005219	51.667052
1.013134	51.656495
1.020126	51.645690
1.026173	51.634666
1.031259	51.623457
1.035368	51.612094
1.037500	51.600000
0.833333	51.510556
0.833333	51.571389
0.925556	51.605000
0.843889	51.741944
0.840278	51.759722
0.849444	51.763889
# -b
-0.643056	52.970556
-0.643494	52.970630
-0.642573	52.973406
-0.641392	52.976147
-0.639956	52.978843
-0.638268	52.981486
-0.636335	52.984066
-0.634163	52.986577
-0.631758	52.989010
-0.629128	52.991357
-0.626282	52.993610
-0.623229	52.995763
-0.620000	52.997778
-0.620000	52.997778
-0.620536	52.997734
-0.623174	53.001809
-0.625453	53.005961
-0.627367	53.010179
-0.628911	53.014451
-0.630079	53.018767
-0.630870	53.023113
-0.631281	53.027479
-0.631310	53.031851
-0.630958	53.036218
-0.630225	53.040568
-0.629114	53.044890
-0.627628	53.049170
-0.625771	53.053397
-0.623547	53.057560
-0.620963	53.061647
-0.618027	53.065647
-0.614746	53.069548
-0.611129	53.073341
-0.607186	53.077015
-0.602928	53.080559
-0.598367	53.083964
-0.593515	53.087220
-0.588386	53.090319
-0.582994	53.093252
-0.577353	53.096010
-0.571480	53.098587
-0.565390	53.100975
-0.559100	53.103168
-0.552627	53.105159
-0.545990	53.106944
-0.539206	53.108516
-0.532294	53.109873
-0.525274	53.111009
-0.518164	53.111923
-0.510984	53.112611
-0.503754	53.113071
-0.496494	53.113303
-0.489224	53.113306
-0.481963	53.113079
-0.474732	53.112624
-0.467551	53.111941
-0.460439	53.111032
-0.453417	53.109901
-0.446502	53.108549
-0.439716	53.106981
-0.433075	53.105201
-0.426598	53.103215
-0.420304	53.101026
-0.414209	53.098643
-0.408331	53.096070
-0.402685	53.093315
-0.397287	53.090386
-0.392152	53.087291
-0.387294	53.084038
-0.382726	53.080636
-0.378461	53.077095
-0.374511	53.073424
-0.370887	53.069634
-0.367598	53.065735
-0.364654	53.061737
-0.362062	53.057652
-0.359831	53.053490
-0.357965	53.049264
-0.356470	53.044985
-0.355351	53.040665
-0.354610	53.036316
-0.354249	53.031949
-0.354270	53.027576
-0.354672	53.023211
-0.355454	53.018864
-0.356615	53.014547
-0.358150	53.010273
-0.360056	53.006054
-0.362327	53.001900
-0.364957	52.997824
-0.367939	52.993837
-0.371265	52.989948
-0.374925	52.986171
-0.378910	52.982513
-0.383208	52.978987
-0.387808	52.975601
-0.392697	52.972365
-0.397861	52.969287
-0.403287	52.966377
-0.408959	52.963642
-0.414862	52.961089
-0.420979	52.958726
-0.427294	52.956559
-0.433789	52.954595
-0.440447	52.952838
-0.447248	52.951294
-0.454175	52.949966
-0.461209	52.948858
-0.468329	52.947974
-0.475516	52.947316
-0.482778	52.946944
-0.482778	52.946944
-0.482626	52.946947
-0.484087	52.944435
-0.485768	52.941975
-0.487664	52.939571
-0.489769	52.937232
-0.492078	52.934964
-0.494584	52.932772
-0.497280	52.930664
-0.500158	52.928646
-0.503211	52.926722
-0.506429	52.924900
-0.509804	52.923182
-0.513325	52.921576
-0.516984	52.920084
-0.520768	52.918712
-0.524669	52.917463
-0.528675	52.916341
-0.532774	52.915349
-0.536954	52.914489
-0.541205	52.913765
-0.545514	52.913178
-0.549868	52.912730
-0.554256	52.912422
-0.558665	52.912255
-0.563083	52.912229
-0.567496	52.912346
-0.571893	52.912603
-0.576261	52.913001
-0.580587	52.913538
-0.584722	52.914444
-0.649167	52.889722
-0.707778	52.946111
-0.643056	52.970556
# -b
-0.961625	51.616389
-0.961889	51.621621
-0.962683	51.626833
-0.964002	51.632004
-0.965841	51.637113
-0.968193	51.642140
-0.971049	51.647066
-0.974398	51.651870
-0.978225	51.656535
-0.982517	51.661041
-0.987256	51.665371
-0.992424	51.669508
-0.997999	51.673434
-1.003961	51.677136
-1.010286	51.680598
-1.016947	51.683807
-1.023921	51.686750
-1.031178	51.689414
-1.038690	51.691791
-1.046428	51.693870
-1.054361	51.695644
-1.062457	51.697104
-1.070685	51.698246
-1.079013	51.699065
-1.087406	51.699558
-1.095833	51.699722
-1.104260	51.699558
-1.112654	51.699065
-1.120982	51.698246
-1.129210	51.697104
-1.137306	51.695644
-1.145239	51.693870
-1.152977	51.691791
-1.160489	51.689414
-1.167746	51.686750
-1.174719	51.683807
-1.181381	51.680598
-1.187705	51.677136
-1.193667	51.673434
-1.199243	51.669508
-1.204410	51.665371
-1.209149	51.661041
-1.213441	51.656535
-1.217269	51.651870
-1.220617	51.647066
-1.223473	51.642140
-1.225826	51.637113
-1.227665	51.632004
-1.228984	51.626833
-1.229777	51.621621
-1.230042	51.616389
-1.229777	51.611156
-1.228984	51.605944
-1.227665	51.600774
-1.225826	51.595665
-1.223473	51.590637
-1.220617	51.585712
-1.217269	51.580907
-1.213441	51.576243
-1.209149	51.571737
-1.204410	51.567407
-1.199243	51.563270
-1.193667	51.559343
-1.187705	51.555642
-1.181381	51.552179
-1.174719	51.548971
-1.167746	51.546028
-1.160489	51.543363
-1.152977	51.540987
-1.145239	51.538908
-1.137306	51.537134
-1.129210	51.535674
-1.120982	51.534532
-1.112654	51.533713
-1.104260	51.533220
-1.095833	51.533056
-1.087406	51.533220
-1.079013	51.533713
-1.070685	51.534532
-1.062457	51.535674
-1.054361	51.537134
-1.046428	51.538908
-1.038690	51.540987
-1.031178	51.543363
-1.023921	51.546028
-1.016947	51.548971
-1.010286	51.552179
-1.003961	51.555642
-0.997999	51.559343
-0.992424	51.563270
-0.987256	51.567407
-0.982517	51.571737
-0.978225	51.576243
-0.974398	51.580907
-0.971049	51.585712
-0.968193	51.590637
-0.965841	51.595665
-0.964002	51.600774
-0.962683	51.605944
-0.961889	51.611156
-0.961625	51.616389
# -b
-1.165833	51.545556
-1.185833	51.456111
-1.080278	51.446944
-1.060000	51.536111
-1.059926	51.536093
-1.067064	51.534993
-1.074287	51.534136
-1.081576	51.533527
-1.088907	51.533167
-1.096259	51.533056
-1.103609	51.533196
-1.110937	51.533585
-1.118219	51.534223
-1.125433	51.535108
-1.132559	51.536236
-1.139575	51.537606
-1.146459	51.539212
-1.153192	51.541050
-1.159752	51.543114
-1.165833	51.545556
# -b
-1.111667	51.785833
-1.005278	51.776667
-1.025556	51.687222
-1.025534	51.687375
-1.031911	51.689663
-1.038480	51.691730
-1.045222	51.693570
-1.052117	51.695177
-1.059143	51.696548
-1.066279	51.697677
-1.073505	51.698561
-1.080797	51.699198
-1.088135	51.699585
-1.095497	51.699722
-1.102859	51.699608
-1.110200	51.699243
-1.117497	51.698629
-1.124730	51.697768
-1.131944	51.696667
-1.111667	51.785833
# -b
-1.671389	51.086944
-1.670871	51.086638
-1.676540	51.084087
-1.682414	51.081727
-1.688478	51.079564
-1.694715	51.077603
-1.701107	51.075850
-1.707637	51.074310
-1.714287	51.072987
-1.721038	51.071885
-1.727872	51.071007
-1.734770	51.070355
-1.741714	51.069931
-1.748683	51.069736
-1.755659	51.069771
-1.762622	51.070036
-1.769554	51.070529
-1.776435	51.071250
-1.783246	51.072197
-1.789968	51.073366
-1.796583	51.074755
-1.803073	51.076360
-1.809420	51.078177
-1.815606	51.080200
-1.821614	51.082424
-1.827427	51.084843
-1.833031	51.087449
-1.838408	51.090237
-1.843545	51.093198
-1.848426	51.096323
-1.853040	51.099606
-1.857372	51.103035
-1.861412	51.106603
-1.865147	51.110299
-1.868568	51.114112
-1.871665	51.118033
-1.874430	51.122050
-1.876854	51.126153
-1.878932	51.130331
-1.880658	51.134570
-1.882026	51.138861
-1.883034	51.143191
-1.883677	51.147548
-1.883956	51.151920
-1.883867	51.156296
-1.883413	51.160662
-1.882594	51.165008
-1.881413	51.169320
-1.879872	51.173588
-1.877976	51.177799
-1.875731	51.181942
-1.873142	51.186005
-1.870216	51.189977
-1.866962	51.193848
-1.863388	51.197606
-1.859505	51.201241
-1.855324	51.204744
-1.850854	51.208104
-1.846110	51.211312
-1.841104	51.214359
-1.835850	51.217238
-1.830362	51.219939
-1.824655	51.222456
-1.818746	51.224782
-1.812651	51.226910
-1.806385	51.228834
-1.799967	51.230550
-1.793415	51.232051
-1.786746	51.233335
-1.779978	51.234398
-1.773132	51.235236
-1.766224	51.235848
-1.759275	51.236231
-1.752303	51.236386
-1.745328	51.236310
-1.738368	51.236005
-1.731444	51.235471
-1.724574	51.234710
-1.717778	51.233723
-1.711073	51.232515
-1.704479	51.231087
-1.698013	51.229444
-1.691694	51.227590
-1.685538	51.225531
-1.679563	51.223273
-1.673786	51.220820
-1.668221	51.218181
-1.662886	51.215362
-1.657793	51.212371
-1.652958	51.209217
-1.648333	51.205833
-1.648333	51.205833
-1.648441	51.206046
-1.642757	51.208583
-1.636870	51.210931
-1.630794	51.213081
-1.624546	51.215027
-1.618144	51.216766
-1.611606	51.218291
-1.604949	51.219598
-1.598191	51.220685
-1.591352	51.221547
-1.584451	51.222183
-1.577505	51.222591
-1.570536	51.222769
-1.563560	51.222718
-1.556599	51.222436
-1.549671	51.221926
-1.542795	51.221188
-1.535990	51.220225
-1.529276	51.219039
-1.522670	51.217634
-1.516190	51.216013
-1.509855	51.214180
-1.503683	51.212142
-1.497689	51.209902
-1.491891	51.207469
-1.486304	51.204848
-1.480945	51.202046
-1.475827	51.199072
-1.470966	51.195933
-1.466374	51.192639
-1.462063	51.189198
-1.458047	51.185619
-1.454336	51.181913
-1.450939	51.178090
-1.447868	51.174161
-1.445129	51.170136
-1.442731	51.166026
-1.440681	51.161842
-1.438983	51.157597
-1.437643	51.153302
-1.436664	51.148969
-1.436049	51.144609
-1.435800	51.140235
-1.435917	51.135859
-1.436400	51.131493
-1.437247	51.127148
-1.438457	51.122838
-1.440027	51.118573
-1.441950	51.114366
-1.444224	51.110229
-1.446840	51.106171
-1.449792	51.102206
-1.453072	51.098343
-1.456671	51.094594
-1.460578	51.090968
-1.464784	51.087476
-1.469275	51.084128
-1.474041	51.080932
-1.479068	51.077897
-1.484342	51.075032
-1.489848	51.072345
-1.495571	51.069843
-1.501496	51.067533
-1.507606	51.065422
-1.513885	51.063514
-1.520314	51.061816
-1.526876	51.060332
-1.533554	51.059066
-1.540328	51.058022
-1.547181	51.057203
-1.554092	51.056611
-1.561043	51.056246
-1.568016	51.056112
-1.574990	51.056207
-1.581946	51.056532
-1.588866	51.057086
-1.595730	51.057867
-1.602519	51.058872
-1.609214	51.060101
-1.615797	51.061548
-1.622251	51.063209
-1.628556	51.065081
-1.634696	51.067159
-1.640654	51.069435
-1.646413	51.071905
-1.651957	51.074561
-1.657271	51.077396
-1.662341	51.080402
-1.667153	51.083571
-1.671389	51.086944
# -b
-1.919444	51.020278
-1.987500	51.071389
-1.878056	51.129444
-1.878521	51.129439
-1.876267	51.125096
-1.873637	51.120838
-1.870639	51.116676
-1.867282	51.112623
-1.863577	51.108692
-1.859533	51.104894
-1.855164	51.101241
-1.850482	51.097743
-1.845502	51.094412
-1.840238	51.091256
-1.834707	51.088286
-1.828925	51.085511
-1.822908	51.082939
-1.816677	51.080577
-1.810000	51.078611
-1.919444	51.020278
# -b
-1.513889	51.234444
-1.581667	51.285556
-1.691944	51.227500
-1.691923	51.227662
-1.685733	51.225601
-1.679725	51.223337
-1.673916	51.220879
-1.668322	51.218231
-1.662958	51.215402
-1.657839	51.212399
-1.652980	51.209232
-1.648333	51.205833
-1.648333	51.205833
-1.648441	51.206046
-1.642659	51.208625
-1.636666	51.211007
-1.630478	51.213185
-1.624115	51.215152
-1.617592	51.216904
-1.610930	51.218434
-1.604148	51.219740
-1.597264	51.220816
-1.590298	51.221659
-1.583270	51.222269
-1.576201	51.222642
-1.569110	51.222777
-1.562017	51.222675
-1.554943	51.222335
-1.547908	51.221759
-1.541111	51.220278
-1.513889	51.234444
# -b
-0.027342	53.093056
-0.027616	53.098288
-0.028436	53.103500
-0.029800	53.108671
-0.031702	53.113780
-0.034134	53.118807
-0.037087	53.123733
-0.040549	53.128537
-0.044507	53.133202
-0.048944	53.137708
-0.053844	53.142038
-0.059188	53.146174
-0.064953	53.150101
-0.071117	53.153803
-0.077656	53.157265
-0.084545	53.160474
-0.091755	53.163416
-0.099258	53.166081
-0.107026	53.168458
-0.115027	53.170537
-0.123229	53.172310
-0.131601	53.173771
-0.140108	53.174913
-0.148719	53.175732
-0.157398	53.176224
-0.166111	53.176389
-0.174825	53.176224
-0.183504	53.175732
-0.192114	53.174913
-0.200622	53.173771
-0.208993	53.172310
-0.217195	53.170537
-0.225196	53.168458
-0.232964	53.166081
-0.240467	53.163416
-0.247678	53.160474
-0.254566	53.157265
-0.261105	53.153803
-0.267270	53.150101
-0.273035	53.146174
-0.278378	53.142038
-0.283278	53.137708
-0.287716	53.133202
-0.291673	53.128537
-0.295136	53.123733
-0.298089	53.118807
-0.300521	53.113780
-0.302422	53.108671
-0.303786	53.103500
-0.304607	53.098288
-0.304880	53.093056
-0.304607	53.087823
-0.303786	53.082611
-0.302422	53.077440
-0.300521	53.072331
-0.298089	53.067304
-0.295136	53.062379
-0.291673	53.057574
-0.287716	53.052909
-0.283278	53.048403
-0.278378	53.044073
-0.273035	53.039937
-0.267270	53.036010
-0.261105	53.032308
-0.254566	53.028846
-0.247678	53.025637
-0.240467	53.022695
-0.232964	53.020030
-0.225196	53.017653
-0.217195	53.015574
-0.208993	53.013801
-0.200622	53.012340
-0.192114	53.011198
-0.183504	53.010379
-0.174825	53.009887
-0.166111	53.009722
-0.157398	53.009887
-0.148719	53.010379
-0.140108	53.011198
-0.131601	53.012340
-0.123229	53.013801
-0.115027	53.015574
-0.107026	53.017653
-0.099258	53.020030
-0.091755	53.022695
-0.084545	53.025637
-0.077656	53.028846
-0.071117	53.032308
-0.064953	53.036010
-0.059188	53.039937
-0.053844	53.044073
-0.048944	53.048403
-0.044507	53.052909
-0.040549	53.057574
-0.037087	53.062379
-0.034134	53.067304
-0.031702	53.072331
-0.029800	53.077440
-0.028436	53.082611
-0.027616	53.087823
-0.027342	53.093056
# -b
0.114167	53.112500
0.080278	53.175833
-0.062500	53.148333
-0.062466	53.148468
-0.057557	53.144968
-0.052976	53.141312
-0.048736	53.137510
-0.044850	53.133575
-0.041330	53.129517
-0.038185	53.125349
-0.035426	53.121084
-0.033062	53.116734
-0.031098	53.112313
-0.029541	53.107834
-0.028397	53.103311
-0.027667	53.098756
-0.027355	53.094184
-0.027461	53.089609
-0.028611	53.085000
0.114167	53.112500
# -b
-0.373889	53.072222
-0.373536	53.072449
-0.369835	53.068441
-0.366506	53.064316
-0.363559	53.060088
-0.361003	53.055769
-0.358846	53.051372
-0.357094	53.046910
-0.355753	53.042397
-0.354827	53.037847
-0.354318	53.033272
-0.354229	53.028688
-0.354558	53.024108
-0.355306	53.019546
-0.356470	53.015015
-0.358047	53.010530
-0.360556	53.006111
-0.217778	53.016389
-0.218255	53.015829
-0.224931	53.017579
-0.231444	53.019536
-0.237778	53.021696
-0.243914	53.024052
-0.249836	53.026599
-0.255527	53.029328
-0.260972	53.032233
-0.266156	53.035306
-0.271064	53.038538
-0.275682	53.041920
-0.279999	53.045442
-0.284002	53.049096
-0.287681	53.052872
-0.291024	53.056757
-0.294024	53.060743
-0.296671	53.064818
-0.298958	53.068971
-0.300880	53.073190
-0.301389	53.077500
-0.373889	53.072222
# -b
-5.352778	50.031389
-5.352906	50.031421
-5.357209	50.034830
-5.361226	50.038379
-5.364946	50.042059
-5.368360	50.045860
-5.371457	50.049770
-5.374229	50.053780
-5.376669	50.057877
-5.378769	50.062052
-5.380524	50.066291
-5.381928	50.070584
-5.382979	50.074918
-5.383673	50.079282
-5.384008	50.083663
-5.383983	50.088050
-5.383599	50.092429
-5.382856	50.096790
-5.381756	50.101119
-5.380303	50.105405
-5.378501	50.109636
-5.376354	50.113801
-5.373868	50.117887
-5.371051	50.121884
-5.367910	50.125780
-5.364454	50.129564
-5.360692	50.133227
-5.356635	50.136757
-5.352294	50.140146
-5.347681	50.143384
-5.342810	50.146461
-5.337692	50.149369
-5.332343	50.152101
-5.326778	50.154648
-5.321011	50.157004
-5.315059	50.159162
-5.308939	50.161116
-5.302666	50.162860
-5.296260	50.164391
-5.289736	50.165703
-5.283114	50.166793
-5.276412	50.167657
-5.269649	50.168295
-5.262842	50.168703
-5.256011	50.168880
-5.249176	50.168827
-5.242354	50.168543
-5.235565	50.168030
-5.228827	50.167287
-5.222159	50.166319
-5.215581	50.165126
-5.209109	50.163713
-5.202762	50.162083
-5.196557	50.160242
-5.190512	50.158193
-5.184644	50.155944
-5.178968	50.153499
-5.173500	50.150866
-5.168256	50.148052
-5.163250	50.145065
-5.158496	50.141913
-5.154006	50.138604
-5.149795	50.135149
-5.145872	50.131557
-5.142250	50.127837
-5.138938	50.123999
-5.135945	50.120056
-5.133279	50.116016
-5.130949	50.111893
-5.128960	50.107696
-5.127317	50.103438
-5.126027	50.099131
-5.125091	50.094785
-5.124513	50.090415
-5.124294	50.086031
-5.124435	50.081645
-5.124935	50.077270
-5.125794	50.072919
-5.127008	50.068602
-5.128574	50.064332
-5.130489	50.060121
-5.133611	50.056111
-5.133611	50.056111
-5.133794	50.056113
-5.129464	50.052711
-5.125420	50.049167
-5.121672	50.045491
-5.118230	50.041692
-5.115105	50.037783
-5.112305	50.033773
-5.109838	50.029674
-5.107710	50.025497
-5.105928	50.021253
-5.104497	50.016955
-5.103420	50.012615
-5.102701	50.008244
-5.102341	50.003855
-5.102342	49.999459
-5.102703	49.995070
-5.103424	49.990699
-5.104502	49.986359
-5.105935	49.982061
-5.107719	49.977818
-5.109848	49.973641
-5.112317	49.969542
-5.115118	49.965533
-5.118245	49.961624
-5.121688	49.957826
-5.125437	49.954150
-5.129483	49.950607
-5.133814	49.947206
-5.138418	49.943956
